Value,strHistologyBehaviour,Preferred,label,,
9550,0,FALSE,"Neuroma, plexiform",,
9550,0,FALSE,Plexiform neuroma,,
9560,0,TRUE,"Neurilemoma, NOS",,
9560,0,FALSE,Acoustic neuroma (C72.4),,
9560,0,FALSE,Ancient schwannoma,,
9560,0,FALSE,Cellular schwannoma,,
9560,0,FALSE,Degenerated schwannoma,,
9560,0,FALSE,Melanotic schwannoma [PRE-2018 ONLY. FOR 2018+ USE CODE 9560/1.],,
9560,0,FALSE,Neurinoma,,
9560,0,FALSE,"Neuroma, acoustic (C72.4)",,
9560,0,FALSE,Pigmented schwannoma,,
9560,0,FALSE,Plexiform schwannoma,,
9560,0,FALSE,Psammomatous schwannoma,,
9560,0,FALSE,"Schwannoma, cellular",,
9560,0,FALSE,"Schwannoma, degenerated",,
9560,0,FALSE,"Schwannoma, melanotic [PRE-2018 ONLY. FOR 2018+ USE CODE 9560/1.]",,
9560,0,FALSE,"Schwannoma, NOS",,
9560,0,FALSE,"Schwannoma, pigmented",,
9560,0,FALSE,"Schwannoma, plexiform",,
9560,0,FALSE,"Schwannoma, psammomatous",,
9560,1,TRUE,Neurinomatosis,,
9560,1,FALSE,Melanotic schwannoma [2018+ ONLY. FOR PRE-2018 USE CODE 9560/0.],,
9560,1,FALSE,"Schwannoma, melanotic [2018+ ONLY. FOR PRE-2018 USE CODE 9560/0.]",,
9560,3,TRUE,"Neurilemoma, malignant [obs]",,
9560,3,FALSE,"Malignant schwannoma, NOS [obs]",,
9560,3,FALSE,Neurilemosarcoma [obs],,
9560,3,FALSE,"Schwannoma, malignant, NOS [obs]",,
9561,3,TRUE,Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation,,
9561,3,FALSE,"Differentiation, malignant peripheral nerve sheath tumor with rhabdomyoblastic",,
9561,3,FALSE,"Differentiation, malignant schwannoma with rhabdomyoblastic",,
9561,3,FALSE,"Differentiation, MPNST with rhabdomyoblastic",,
9561,3,FALSE,Malignant Schwannoma with rhabdomyoblastic differentiation,,
9561,3,FALSE,MPNST with rhabdomyoblastic differentiation,,
9561,3,FALSE,"Nerve sheath tumor, malignant peripheral with rhabdomyoblastic differentiation",,
9561,3,FALSE,"Peripheral nerve sheath tumor with rhabdomyoblastic differentiation, malignant",,
9561,3,FALSE,"Rhabdomyoblastic differentiation, malignant peripheral nerve sheath tumor with",,
9561,3,FALSE,"Rhabdomyoblastic differentiation, malignant schwannoma with",,
9561,3,FALSE,"Rhabdomyoblastic differentiation, MPNST with",,
9561,3,FALSE,"Schwannoma with rhabdomyoblastic differentiation, malignant",,
9561,3,FALSE,"Schwannoma, malignant, with rhabdomyoblastic differentiation",,
9561,3,FALSE,"Triton tumor, malignant",,
9561,3,FALSE,"Tumor, nerve sheath, malignant peripheral, with rhabdomyoblastic differentiation",,
9561,3,FALSE,"Tumor, nerve sheath, malignant, with rhabdomyoblastic differentiation",,
9561,3,FALSE,"Tumor, Triton, malignant",,
9562,0,TRUE,Neurothekeoma,,
9562,0,FALSE,"Myxoma, nerve sheath",,
9562,0,FALSE,Nerve sheath myxoma,,
9570,0,TRUE,"Neuroma, NOS",,
9571,0,TRUE,"Perineurioma, NOS",,
9571,0,FALSE,Intraneural perineurioma,,
9571,0,FALSE,"Perineuroma, intraneural",,
9571,0,FALSE,"Perineuroma, soft tissue",,
9571,0,FALSE,Soft tissue perineurioma,,
9571,3,TRUE,"Perineurioma, malignant",,
9571,3,FALSE,"MPNST, perineural",,
9571,3,FALSE,Perineural MPNST,,
9580,0,TRUE,"Granular cell tumor, NOS",,
9580,0,FALSE,"Granular cell myoblastoma, NOS",,
9580,0,FALSE,"Myoblastoma, granular cell, NOS",,
9580,0,FALSE,"Tumor, granular cell, NOS",,
9580,3,TRUE,"Granular cell tumor, malignant",,
9580,3,FALSE,"Granular cell myoblastoma, malignant",,
9580,3,FALSE,"Myoblastoma, granular cell, malignant",,
9580,3,FALSE,"Tumor, granular cell, malignant",,
9581,3,TRUE,Alveolar soft part sarcoma,,
9581,3,FALSE,"Sarcoma, alveolar soft part",,
9581,3,FALSE,"Soft part sarcoma, alveolar",,
9582,0,TRUE,Granular cell tumor of the sellar region (C75.1),,
9582,0,FALSE,Sellar region granular cell tumor (C75.1),,
9582,0,FALSE,"Tumor, granular cell, sellar region (C75.1)",,
9590,3,TRUE,"Malignant lymphoma, NOS",,
9590,3,FALSE,"Lymphoma (malignant), NOS",,
9590,3,FALSE,"Lymphoma, NOS {see Lymphoma (malignant)}",,
9590,3,FALSE,Microglioma (C71._) [obs],,
9591,1,TRUE,"Monoclonal B-cell lymphocytosis, NOS [2021+]",,
9591,1,FALSE,"Lymphocytosis, monoclonal B-cell, non-CLL type [2021+]",,
9591,1,FALSE,"Lymphocytosis, monoclonal B-cell, NOS [2021+]",,
9591,1,FALSE,"Monoclonal B-cell lymphocytosis, non-CLL type [2021+]",,
9591,3,TRUE,"Malignant lymphoma, non-Hodgkin, NOS",,
9591,3,FALSE,"B cell lymphoma, NOS",,
9591,3,FALSE,Diffuse lymphosarcoma,,
9591,3,FALSE,"Lymphoma (malignant), B-cell, NOS",,
9591,3,FALSE,"Lymphoma (malignant), cleaved cell, NOS [obs]",,
9591,3,FALSE,"Lymphoma (malignant), cleaved cell, small, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), cleaved cell, small, NOS [obs]",,
9591,3,FALSE,"Lymphoma (malignant), diffuse, lymphocytic, poorly differentiated",,
9591,3,FALSE,"Lymphoma (malignant), diffuse, noncleaved, small cell [obs]",,
9591,3,FALSE,"Lymphoma (malignant), diffuse, NOS",,
9591,3,FALSE,"Lymphoma (malignant), diffuse, small cell, noncleaved [obs]",,
9591,3,FALSE,"Lymphoma (malignant), diffuse, small cleaved cell [obs]",,
9591,3,FALSE,"Lymphoma (malignant), intermediate differentiation, lymphocytic, nodular [obs]",,
9591,3,FALSE,"Lymphoma (malignant), lymphocytic, diffuse, poorly differentiated [obs]",,
9591,3,FALSE,"Lymphoma (malignant), lymphocytic, nodular, intermediate differentiation [obs]",,
9591,3,FALSE,"Lymphoma (malignant), lymphocytic, poorly differentiated, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), nodular, lymphocytic, intermediate differentiation [obs]",,
9591,3,FALSE,"Lymphoma (malignant), non-Burkitt undifferentiated cell [obs]",,
9591,3,FALSE,"Lymphoma (malignant), noncleaved cell, NOS",,
9591,3,FALSE,"Lymphoma (malignant), noncleaved, small cell, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), non-Hodgkin, NOS",,
9591,3,FALSE,"Lymphoma (malignant), poorly differentiated, lymphocytic, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), small cell, cleaved, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), small cell, noncleaved, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), small cleaved cell, diffuse [obs]",,
9591,3,FALSE,"Lymphoma (malignant), small cleaved cell, NOS [obs]",,
9591,3,FALSE,"Lymphoma (malignant), undifferentiated cell type, NOS [obs]",,
9591,3,FALSE,"Lymphoma (malignant), undifferentiated cell, non-Burkitt [obs]",,
9591,3,FALSE,"Lymphosarcoma, diffuse [obs]",,
9591,3,FALSE,"Lymphosarcoma, NOS [obs]",,
9591,3,FALSE,"Malignant lymphoma, cleaved cell, NOS [obs]",,
9591,3,FALSE,"Malignant lymphoma, diffuse, NOS",,
9591,3,FALSE,"Malignant lymphoma, lymphocytic, intermediate differentiation, nodular [obs]",,
9591,3,FALSE,"Malignant lymphoma, lymphocytic, poorly differentiated, diffuse [obs]",,
9591,3,FALSE,"Malignant lymphoma, noncleaved cell, NOS",,
9591,3,FALSE,"Malignant lymphoma, small cell, noncleaved, diffuse [obs]",,
9591,3,FALSE,"Malignant lymphoma, small cleaved cell, diffuse [obs]",,
9591,3,FALSE,"Malignant lymphoma, small cleaved cell, NOS [obs]",,
9591,3,FALSE,"Malignant lymphoma, undifferentiated cell type, NOS [obs]",,
9591,3,FALSE,"Malignant lymphoma, undifferentiated cell, non-Burkitt [obs]",,
9591,3,FALSE,"Non-Hodgkin lymphoma, NOS",,
9591,3,FALSE,"Reticulosarcoma, diffuse [obs]",,
9591,3,FALSE,"Reticulosarcoma, NOS [obs]",,
9591,3,FALSE,"Reticulum cell sarcoma, diffuse [obs]",,
9591,3,FALSE,"Reticulum cell sarcoma, NOS [obs]",,
9591,3,FALSE,"Sarcoma, reticulum cell, diffuse [obs]",,
9591,3,FALSE,"Sarcoma, reticulum cell, NOS [obs]",,
9596,3,TRUE,Composite Hodgkin and non-Hodgkin lymphoma,,
9596,3,FALSE,"Hodgkin lymphoma and non-Hodgkin lymphoma, composite",,
9596,3,FALSE,"Lymphoma (malignant), composite Hodgkin and non-Hodgkin",,
9596,3,FALSE,"Lymphoma (malignant), Hodgkin and non-Hodgkin, composite",,
9596,3,FALSE,"Lymphoma (malignant), non-Hodgkin and Hodgkin, composite",,
9597,3,TRUE,Primary cutaneous follicle centre lymphoma [2010+],,
9650,3,TRUE,Classical Hodgkin lymphoma,,
9650,3,FALSE,"Hodgkin disease, NOS",,
9650,3,FALSE,"Hodgkin lymphoma, NOS",,
9650,3,FALSE,Hodgkin malignant lymphoma,,
9650,3,FALSE,"Lymphoma (malignant), Hodgkin",,
9650,3,FALSE,"Malignant lymphoma, Hodgkin",,
9651,3,TRUE,"Hodgkin lymphoma, lymphocyte-rich",,
9651,3,FALSE,"Classical Hodgkin lymphoma, lymphocyte-rich",,
9651,3,FALSE,"Hodgkin disease, lymphocyte predominance, diffuse [obs]",,
9651,3,FALSE,"Hodgkin disease, lymphocyte predominance, NOS [obs]",,
9651,3,FALSE,"Hodgkin disease, lymphocytic-histiocytic predominance [obs]",,
9651,3,FALSE,"Hodgkin lymphoma, classical, lymphocyte-rich",,
9652,3,TRUE,"Hodgkin lymphoma, mixed cellularity, NOS",,
9652,3,FALSE,"Classical Hodgkin lymphoma, mixed cellularity, NOS",,
9652,3,FALSE,"Hodgkin lymphoma, classical, mixed cellularity, NOS",,
9652,3,FALSE,"Hodgkin lymphoma, mixed cellularity, classical, NOS",,
9653,3,TRUE,"Hodgkin lymphoma, lymphocyte depletion, NOS  [2010+. FOR PRE-2010 USE CODE 9654/3.]",,
9653,3,FALSE,"Classical Hodgkin lymphoma, lymphocyte depletion, NOS [2010+. FOR PRE-2010 USE CODE 9654/3.]",,
9653,3,FALSE,"Hodgkin lymphoma, classical, lymphocyte depletion, NOS [2010+. FOR PRE-2010 USE CODE 9654/3.]",,
9654,3,TRUE,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9653/3.]",,
9654,3,FALSE,"Classical Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9653/3.]",,
9654,3,FALSE,"Hodgkin lymphoma, classical, lymphocyte depletion, diffuse fibrosis [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9653/3.]",,
9655,3,TRUE,"Hodgkin lymphoma, lymphocyte depletion, reticular",,
9655,3,FALSE,"Classical Hodgkin lymphoma, lymphocyte depletion, reticular",,
9655,3,FALSE,"Hodgkin lymphoma, classical, lymphocyte depletion, reticular",,
9659,3,TRUE,"Hodgkin lymphoma, nodular lymphocyte predominance",,
9659,3,FALSE,"Hodgkin lymphoma, lymphocyte predominance, nodular",,
9659,3,FALSE,"Hodgkin paragranuloma, nodular [obs]",,
9659,3,FALSE,"Hodgkin paragranuloma, NOS [obs]",,
9659,3,FALSE,"Paragranuloma, Hodgkin, nodular [obs]",,
9659,3,FALSE,"Paragranuloma, Hodgkin, NOS [obs]",,
9661,3,TRUE,Hodgkin granuloma [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9650/3.],,
9661,3,FALSE,"Granuloma, Hodgkin [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9650/3.]",,
9662,3,TRUE,Hodgkin sarcoma [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9650/3.],,
9662,3,FALSE,"Sarcoma, Hodgkin [obs] [PRE-2010 ONLY. FOR 2010+ USE CODE 9650/3.]",,
9663,3,TRUE,Nodular sclerosis classical Hodgkin lymphoma,,
9663,3,FALSE,"Classical Hodgkin lymphoma, nodular sclerosis, NOS",,
9663,3,FALSE,"Hodgkin disease, nodular sclerosis, NOS",,
9663,3,FALSE,"Hodgkin lymphoma, classical, nodular sclerosis, NOS",,
9663,3,FALSE,"Hodgkin lymphoma, nodular sclerosis, NOS",,
9664,3,TRUE,"Hodgkin lymphoma, nodular sclerosis, cellular phase [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9664,3,FALSE,"Classical Hodgkin lymphoma, nodular sclerosis, cellular phase [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9664,3,FALSE,"Hodgkin lymphoma, classical, nodular sclerosis, cellular phase [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9664,3,FALSE,"Hodgkin lymphoma, nodular sclerosis, cellular phase, classical [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9665,3,TRUE,"Hodgkin lymphoma, nodular sclerosis, grade 1 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9665,3,FALSE,"Classical Hodgkin lymphoma, nodular sclerosis, grade1 D5142 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9665,3,FALSE,"Hodgkin disease, nodular sclerosis, lymphocyte predominance [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9665,3,FALSE,"Hodgkin disease, nodular sclerosis, mixed cellularity [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9665,3,FALSE,"Hodgkin lymphoma, classical, nodular sclerosis, grade 1 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9667,3,TRUE,"Hodgkin lymphoma, nodular sclerosis, grade 2 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9667,3,FALSE,"Classical Hodgkin lymphoma, nodular sclerosis, grade2 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9667,3,FALSE,"Hodgkin disease, nodular sclerosis, lymphocyte depletion [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9667,3,FALSE,"Hodgkin disease, nodular sclerosis, syncytial variant [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9667,3,FALSE,"Hodgkin lymphoma, classical, nodular sclerosis, grade 2 [PRE-2010 ONLY. FOR 2010+ USE CODE 9663/3.]",,
9670,3,TRUE,"Malignant lymphoma, small B lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), B lymphocytic, small, NOS  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), B-cell, small lymphocytic/chronic lymphocytic leukemia  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), diffuse, lymphocytic, NOS  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), diffuse, lymphocytic, small  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), diffuse, lymphocytic, well differentiated  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), diffuse, small cell  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), diffuse, small lymphocytic  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, B, small, NOS  [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, diffuse, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, diffuse, small [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, diffuse, well differentiated [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, small, B, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, small, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, small, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, small/B-cell chronic lymphocytic leukemia [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), lymphocytic, well differentiated, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small B lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small cell, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small cell, lymphocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small cell, lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small cell, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small lymphocytic, B, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small lymphocytic, diffuse, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), small lymphocytic/B-cell chronic lymphocytic leukemia [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Lymphoma (malignant), well-differentiated, lymphocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, lymphocytic, diffuse, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, lymphocytic, well differentiated, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, small cell diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, small cell, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, small lymphocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9670,3,FALSE,"Malignant lymphoma, small lymphocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9823/3.]",,
9671,3,TRUE,"Malignant lymphoma, lymphoplasmacytic (see also M-9761/3)",,
9671,3,FALSE,Immunocytoma [obs],,
9671,3,FALSE,"Lymphoma (malignant), lymphoplasmacytic",,
9671,3,FALSE,"Lymphoma (malignant), lymphoplasmacytoid",,
9671,3,FALSE,"Lymphoma (malignant), plasmacytic [obs]",,
9671,3,FALSE,"Lymphoma (malignant), plasmacytoid [obs]",,
9671,3,FALSE,"Malignant lymphoma, lymphoplasmacytoid",,
9671,3,FALSE,"Malignant lymphoma, plasmacytoid [obs]",,
9671,3,FALSE,Plasmacytic lymphoma [obs],,
9673,1,TRUE,In situ mantle cell neoplasia [2021+],,
9673,1,FALSE,In situ mantle cell lymphoma [2021+],,
9673,1,FALSE,"Lymphoma, in situ mantle cell [2021+]",,
9673,1,FALSE,"Neoplasia, in situ mantle cell [2021+]",,
9673,3,TRUE,"Mantle cell lymphoma (includes all variants: blastic, pleomorphic, small cell)",,
9673,3,FALSE,"Lymphoma (malignant), centrocytic (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphoma (malignant), diffuse, lymphocytic, intermediate differentiation (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphoma (malignant), intermediate differentiation, lymphocytic, diffuse (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphoma (malignant), lymphocytic, diffuse, intermediate differentiation (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphoma (malignant), lymphocytic, intermediate differentiation, diffuse (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphoma (malignant), mantle cell (includes all variants: blastic, pleomorphic, small cell)",,
9673,3,FALSE,"Lymphoma (malignant), mantle zone (includes all variants: blastic, pleomorphic, small cell) [obs]",,
9673,3,FALSE,"Lymphomatous polyposis, malignant",,
9673,3,FALSE,"Malignant lymphoma, centrocytic [obs]",,
9673,3,FALSE,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse [obs]",,
9673,3,FALSE,Malignant lymphomatous polyposis,,
9673,3,FALSE,Mantle zone lymphoma [obs],,
9673,3,FALSE,"Polyposis, lymphomatous, malignant",,
9673,3,FALSE,"Polyposis, malignant lymphomatous",,
9675,3,TRUE,"Malignant lymphoma, mixed small and large cell, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), centroblastic-centrocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), centroblastic-centrocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), diffuse, centroblastic-centrocytic [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), diffuse, mixed cell type [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), diffuse, mixed lymphocytic-histiocytic [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), diffuse, mixed small and large cell [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), large cell and small cell, mixed, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), lymphocytic-histiocytic, mixed, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), mixed cell type, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), mixed lymphocytic-histiocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), mixed small and large cell, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), small and large cell, mixed, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Lymphoma (malignant), small cell and large cell, mixed, diffuse[PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Malignant lymphoma, centroblastic-centrocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Malignant lymphoma, centroblastic-centrocytic, NOS [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Malignant lymphoma, mixed cell type, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9675,3,FALSE,"Malignant lymphoma, mixed lymphocytic-histiocytic, diffuse [PRE-2010 ONLY. FOR 2010+ USE CODE 9690/3.]",,
9678,3,TRUE,Primary effusion lymphoma,,
9678,3,FALSE,"Lymphoma (malignant), primary effusion",,
9679,3,TRUE,Mediastinal large B-cell lymphoma (C38.3),,
9679,3,FALSE,"Lymphoma (malignant), B-cell, mediastinal large (C38.3)",,
9679,3,FALSE,"Lymphoma (malignant), large B-cell, mediastinal (C38.3)",,
9679,3,FALSE,"Lymphoma (malignant), large B-cell, thymic (C37.9)",,
9679,3,FALSE,"Lymphoma (malignant), mediastinal large B-cell (C38.3)",,
9679,3,FALSE,"Lymphoma (malignant), thymic large B-cell (C37.9)",,
9679,3,FALSE,Thymic large B-cell lymphoma (C37.9),,
9680,1,TRUE,EBV positive mucocutaneous ulcer [2021+],,
9680,1,FALSE,"Mucocutaneous ulcer, EBV positive [2021+]",,
9680,1,FALSE,"Ulcer, mucocutaneous, EBV positive [2021+]",,
9680,3,TRUE,"Diffuse large B-cell lymphoma, NOS",,
9680,3,FALSE,Anaplastic large B-cell lymphoma,,
9680,3,FALSE,Angioendotheliomatosis,,
9680,3,FALSE,Angiotropic lymphoma,,
9680,3,FALSE,"Diffuse large B-cell lymphoma, activated B-cell subtype [2021+]",,
9680,3,FALSE,"Diffuse large B-cell lymphoma, germinal center B-cell subtype [2021+]",,
9680,3,FALSE,DLBCL,,
9680,3,FALSE,Histiocyte-rich large B-cell lymphoma,,
9680,3,FALSE,Intravascular B-cell lymphoma,,
9680,3,FALSE,Intravascular large B-cell lymphoma (C49.9),,
9680,3,FALSE,"Lymphoma (malignant), activated B-cell subtype, diffuse large B-cell [2021+]",,
9680,3,FALSE,"Lymphoma (malignant), angiotropic",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, anaplastic large",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, diffuse large, NOS",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, histiocyte-rich large",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, intravascular",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, intravascular large (C49.9)",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, large, diffuse, centroblastic, NOS",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, large, diffuse, NOS",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, large, NOS",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, T-cell rich large",,
9680,3,FALSE,"Lymphoma (malignant), B-cell, T-cell rich/histiocyte-rich large",,
9680,3,FALSE,"Lymphoma (malignant), centroblastic, diffuse",,
9680,3,FALSE,"Lymphoma (malignant), centroblastic, large B-cell, diffuse, NOS",,
9680,3,FALSE,"Lymphoma (malignant), centroblastic, NOS",,
9680,3,FALSE,"Lymphoma (malignant), cleaved and noncleaved, large cell [obs]",,
9680,3,FALSE,"Lymphoma (malignant), cleaved cell and noncleaved, large cell",,
9680,3,FALSE,"Lymphoma (malignant), cleaved cell, large cell, NOS [obs]",,
9680,3,FALSE,"Lymphoma (malignant), cleaved cell, large, diffuse",,
9680,3,FALSE,"Lymphoma (malignant), cleaved cell, large, NOS [obs]",,
9680,3,FALSE,"Lymphoma (malignant), diffuse, centroblastic",,
9680,3,FALSE,"Lymphoma (malignant), diffuse, histiocytic",,
